ID,Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,Strada02,Strada1,Strada2,Chilometrica,DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,Longitudine,Latitudine,CONFERMATO
2641544,12,2/1/16 9:55,Comunale extraurbana,da specificare,,VIA CRISTOFORO COLOMBO,,,direzione Roma in prossimit•À_ Via Carlo Levi,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,1,"1,246,009","4,181,234",True
2641692,12,2/1/16 10:00,Strada Urbana,da specificare,,VIA CRISTOFORO COLOMBO,,,direzione Roma prossimit•À_ Via C.Levi,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,1,"1,245,975","4,181,263",True
2640324,7,2/1/16 10:00,Strada Urbana,da specificare,,VIA SALVIATI,,,nei pressi di via Tor Cervara,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Assente,Nuvoloso,Scarso,Sufficiente,Ore Diurne,0,0,0,3,"125,885","4,190,771",True
2640483,13,2/1/16 10:20,,in corrispondenza,del civico n.,VIA DELLE SIRENE,,79,,Scontro frontale/laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,"1,227,141","417,343",False
2641530,16,2/1/16 10:25,Strada Urbana,in prossimit•À_,del civico n.,VIA AURELIA ANTICA,,535,,Scontro frontale/laterale SX fra veicoli in marcia,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,3,"1,241,157","4,188,895",True
2640320,7,2/1/16 11:20,Strada Urbana,all'intersezione con,VIALE DELLA BELLA VILLA,VIA DELLE SPIGHE,VIALE DELLA BELLA VILLA,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,1,0,0,1,"1,257,519","4,187,392",True
2641451,5,2/1/16 11:30,Strada Urbana,da specificare,,NUOVA CIRCONVALLAZIONE INTERNA,,,direzione VIA SALARIA 200 metri prima del tunnel,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,1,0,0,0,"1,253,269","4,190,444",False
2641440,8,2/1/16 11:30,Provinciale,da specificare,,VIA PRENESTINA,,,alt.za Pratolungo Casilino dir.ne Roma centro,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"1,266,085","4,189,077",True
2641678,12,2/1/16 11:50,Strada Urbana,in prossimit•À_,del civico n.,VIA ALFONSINE,,15,,Veicolo in marcia contro veicoli in arresto,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,2,"1,242,553","4,178,788",True
2641684,12,2/1/16 11:50,Strada Urbana,all'intersezione semaforizzata con,LARGO GIUSEPPE PELLA,VIA CRISTOFORO COLOMBO,LARGO GIUSEPPE PELLA,,,Veicolo in marcia contro ostacolo fisso,Incrocio,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,0,0,0,1,"1,246,876","4,182,977",True
2640741,10,2/1/16 12:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DI TOR VERGATA,,428,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,4,"1,262,123","4,183,616",True
2641448,8,2/1/16 12:00,Strada Urbana,in prossimit•À_,del palo luce n.,VIA DI LUNGHEZZINA,,323,,Fuoriuscita dalla sede stradale,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,1,0,0,0,"1,267,819","4,192,641",False
2658897,26,2/1/16 12:00,Strada Urbana,in prossimit•À_,del palo luce n.,VIA DELLE TRE PILE,,2,,Veicolo in marcia contro veicolo in sosta,Pendenza,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Acciotolata,Assente,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,1,"1,248,222","418,934",True
2640418,13,2/1/16 12:05,Strada Urbana,da specificare,,LUNGOMARE PAOLO TOSCANELLI,,,altezza civico 63,Veicolo in marcia contro veicolo in sosta,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Assente,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,1,"1,227,494","4,173,016",True
2640906,20,2/1/16 12:15,Strada Urbana,in prossimit•À_,del civico n.,VIALE DI TOR DI QUINTO,,151,,Fuoriuscita dalla sede stradale,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,0,0,0,3,,,False
2641631,3,2/1/16 12:15,Strada Urbana,all'intersezione semaforizzata con,VIALE VENTUNO APRILE,PIAZZA BOLOGNA,VIALE VENTUNO APRILE,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,0,0,0,2,"1,252,113","4,191,336",True
2641674,12,2/1/16 12:30,Strada Urbana,in prossimit•À_,del civico n.,VIALE DELL'OCEANO INDIANO,,22,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,1,"1,245,231","4,182,736",True
2641599,18,2/1/16 12:45,Strada Urbana,all'intersezione con,VIA DAVIDE GIORDANO,VIA ALFONSO SPLENDORE,VIA DAVIDE GIORDANO,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,1,0,0,2,"1,238,854","4,190,956",True
2640735,7,2/1/16 13:00,Strada Urbana,all'intersezione con,VIA GIORGIO PERLASCA,VIA COLLATINA,VIA GIORGIO PERLASCA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,2,"1,256,921","4,190,157",True
2641567,2,2/1/16 13:00,Strada Urbana,da specificare,,VIA DEL FORO ITALICO,,,dir. S. Giovanni alt. uscita SALARIA centro,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"1,248,104","4,194,025",True
2640900,20,2/1/16 13:10,Strada Urbana,in prossimit•À_,del civico n.,VIALE DELLO STADIO OLIMPICO,,16,,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,0,,,False
2651123,18,2/1/16 13:15,,in prossimit•À_,del civico n.,VIA DELLA MADONNA DEL RIPOSO,,13,,Scontro frontale fra veicoli in marcia,,,,,,,,,,1,0,0,1,"1,243,448","4,189,697",False
2642653,17,2/1/16 13:20,,all'intersezione con,VIA TOMMASO CAMPANELLA,VIA TRIONFALE,VIA TOMMASO CAMPANELLA,,,Scontro frontale/laterale DX fra veicoli in marcia,,,,,,,,,,0,0,0,2,,,False
2641703,12,2/1/16 13:25,Strada Urbana,all'intersezione con,VIA ANTONINO GIUFFRE',VIA DI TRIGORIA,VIA ANTONINO GIUFFRE',,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Ore Diurne,2,0,0,1,"1,247,951","417,708",False
2641473,5,2/1/16 13:30,Strada Urbana,in prossimit•À_,del palo luce n.,VIALE DEL TECNOPOLO,,17,,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Ore Diurne,1,0,0,0,"1,264,052","4,193,607",False
2640895,20,2/1/16 13:40,Strada Urbana,in prossimit•À_,del civico n.,VIALE DELLO STADIO OLIMPICO,,16,,Fuoriuscita dalla sede stradale,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Bagnato (umidit•À_ in atto),Asfaltata,Orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,1,"1,245,417","419,299",True
2640871,20,2/1/16 13:45,Strada Urbana,da specificare,,VIALE DELLO STADIO OLIMPICO,,,altezza civico 16,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,1,"1,245,417","419,299",True
2640806,1,2/1/16 14:00,Strada Urbana,in prossimit•À_,del civico n.,VIA VITTORIO EMANUELE ORLANDO,,83,,Investimento di pedone,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),In cubetti di porfido,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,"1,249,488","4,190,366",True
2641686,1,2/1/16 14:00,Strada Urbana,in prossimit•À_,del civico n.,PIAZZA DI PORTA MAGGIORE,,27,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,4,"125,139","4,189,129",True
2641760,12,2/1/16 14:15,Statale,da specificare,,VIA OSTIENSE,,,in prox rampa GRA carreggiata interna,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Ore Diurne,0,0,0,5,"1,242,158","4,180,872",True
2644776,5,2/1/16 14:20,Strada Urbana,da specificare,,VIALE PALMIRO TOGLIATTI,,,rampa inversione di marcia,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Assente,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,1,"125,737","4,190,512",True
2641552,19,2/1/16 14:30,Strada Urbana,da specificare,,VIA MONTIGLIO,,,II curva a scendere,Fuoriuscita dalla sede stradale,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Scarso,Buona,Ore Diurne,1,0,0,1,"1,242,872","4,192,407",True
2649939,18,2/1/16 15:00,Strada Urbana,in prossimit•À_,del civico n.,VIA GREGORIO VII,,61,,Ribaltamento senza urto contro ostacolo fisso,Rettilineo,Pi•À_ di due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,1,0,0,4,"1,245,045","4,189,742",True
2640752,10,2/1/16 15:05,Strada Urbana,all'intersezione con,VIA CAIO CANULEIO,VIALE GIULIO AGRICOLA,VIA CAIO CANULEIO,,,Investimento di pedone,Incrocio,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,2,0,0,2,"1,255,952","4,185,381",True
2640918,20,2/1/16 15:20,Comunale extraurbana,da specificare,,VIA FLAMINIA,,,direzione Roma prossimit•À_ GRA,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,1,,,False
2642571,16,2/1/16 15:40,Strada Urbana,in corrispondenza,del civico n.,VIA DI BRAVA,,54,,Scontro laterale fra veicoli in marcia,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Assente,Pioggia in atto,Scarso,Sufficiente,Ore Diurne,1,0,0,1,,,False
2651494,18,2/1/16 16:00,Statale entro l'abitato,da specificare,,VIA AURELIA,,,in pross. della chilometrica 10.900 direz. Civitav,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Ore Diurne,0,0,0,2,"124,138","4,189,218",True
2641449,8,2/1/16 16:00,Strada Urbana,all'intersezione con,VIA GIACOMO GALOPINI,VIA ACQUARONI,VIA GIACOMO GALOPINI,,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,3,"1,264,296","4,186,699",False
2640744,7,2/1/16 16:05,Strada Urbana,all'intersezione con,VIA GIOVANNI RUCELLAI,VIA DI TOR SAPIENZA,VIA GIOVANNI RUCELLAI,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,3,"1,259,148","4,189,752",True
2642724,17,2/1/16 16:20,Strada Urbana,all'intersezione con,VIA DOMENICO MILLELIRE,VIA CIPRO,VIA DOMENICO MILLELIRE,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,2,,,False
2641480,5,2/1/16 16:20,Strada Urbana,da specificare,,VIA GIUSEPPE ANTONIO ANDRIULLI,,,alt. ponte A24 direzione Via Prenestina,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,2,"1,255,694","4,190,315",True
2641685,9,2/1/16 16:30,Strada Urbana,da specificare,,VIA GINO CAPPONI,,,PROX VIA F. VALESIO,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,1,"1,252,051","4,187,527",True
2641634,19,2/1/16 16:40,Strada Urbana,da specificare,,VIA TRIONFALE,,,alt. Via degli Scolopi,Fuoriuscita dalla sede stradale,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,1,0,0,0,"1,242,296","4,194,088",True
2641596,12,2/1/16 16:40,,da specificare,,VIA DI ACQUA ACETOSA OSTIENSE,,,rampa Via Pontina direz. Roma,Scontro frontale fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False
2640796,1,2/1/16 16:45,Strada Urbana,in prossimit•À_,del civico n.,VIA DEL CORSO,,196,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Intenso,Buona,Ore Diurne,1,0,0,1,"1,248,059","4,190,121",True
2641765,2,2/1/16 17:00,Strada Urbana,in corrispondenza,del civico n.,CORSO TRIESTE,,29,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,2,0,0,1,"1,250,693","4,191,547",False
2642694,17,2/1/16 17:00,Strada Urbana,all'intersezione con,VIA FRANCESCO CARACCIOLO,VIA RUGGERO DI LAURIA,VIA FRANCESCO CARACCIOLO,,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,1,"1,245,047","4,190,843",True
2641896,2,2/1/16 17:10,Strada Urbana,da specificare,,CIRCONVALLAZIONE SALARIA,,,200 mt. prima uscita VIALE SOMALIA,Tamponamento,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,3,"1,252,086","4,193,447",True
2641606,19,2/1/16 17:30,Strada Urbana,in corrispondenza,della chilometrica,GALLERIA GIOVANNI XXIII,,1.5,,Ribaltamento senza urto contro ostacolo fisso,Galleria illuminata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,1,0,0,0,"1,244,462","4,194,111",True
2641574,12,2/1/16 17:30,Strada Urbana,da specificare,,VIALE IGNAZIO SILONE,,,5•À_ ponte,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Con buche,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Sufficiente,0,0,0,2,"1,247,614","418,135",True
2651467,18,2/1/16 17:45,Statale,in prossimit•À_,della chilometrica,VIA AURELIA,,10.9,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Insufficiente,Insufficiente,1,0,0,0,"1,238,123","4,188,423",True
2640750,7,2/1/16 17:50,Strada Urbana,in corrispondenza,del civico n.,VIALE PALMIRO TOGLIATTI,,879,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,1,"1,257,351","41,889",True
2641498,4,2/1/16 18:00,Provinciale entro l'abitato,all'intersezione semaforizzata con,VIA DEL CASALE DI S. BASILIO,VIA NOMENTANA,VIA DEL CASALE DI S. BASILIO,,,Scontro frontale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,1,0,0,2,"1,255,238","4,194,111",True
2641453,8,2/1/16 18:20,Strada Urbana,in corrispondenza,del civico n.,VIA CASILINA,,1746,,Tamponamento Multiplo,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,4,"1,266,483","418,641",True
2640775,1,2/1/16 18:25,Strada Urbana,in prossimit•À_,del palo luce n.,LUNGOTEVERE DE' CENCI,,5,,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,1,"1,247,647","4,189,194",True
2651521,18,2/1/16 18:28,Statale entro l'abitato,da specificare,,VIA AURELIA,,,pross. km 10.00 svincolo GRA direz. Civitavecch,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,1,"1,241,328","418,909",True
2641446,8,2/1/16 18:30,Strada Urbana,in corrispondenza,del palo luce n.,VIALE DELLA SORBONA,,23,,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,3,0,0,0,"1,261,206","4,185,464",False
2651445,18,2/1/16 18:30,Strada Urbana,da specificare,,VIA AURELIA,,,in prossimit•À_ svincolo GRA direzione Civitavecchia,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"124,138","4,189,218",True
2640754,7,2/1/16 19:00,Strada Urbana,in prossimit•À_,del civico n.,VIALE PALMIRO TOGLIATTI,,549,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"1,257,068","4,187,557",True
2641639,3,2/1/16 19:10,Strada Urbana,da specificare,,PIAZZALE DEL VERANO,,,fronte civ. 36,Scontro laterale fra veicoli in marcia,Rettilineo,Pi•À_ di due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,251,877","4,190,164",False
2641762,2,2/1/16 19:20,Strada Urbana,all'intersezione con,VIALE TIZIANO,VIALE PIETRO DE COUBERTIN,VIALE TIZIANO,,,Investimento di pedone,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Insufficiente,Insufficiente,1,0,0,2,"1,247,327","4,192,956",False
2641483,5,2/1/16 19:30,Strada Urbana,all'intersezione con,VIA GABRIELE GALANTARA,LARGO ANTONIO BELTRAMELLI,VIA GABRIELE GALANTARA,,,Veicolo in marcia contro veicolo arresto,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,3,"1,253,843","4,191,039",True
2642689,17,2/1/16 19:30,Strada Urbana,all'intersezione semaforizzata con,VIA LEONE XIII,PIAZZA PIO XI,VIA LEONE XIII,,,Tamponamento,Intersezione semaforizzata,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,0,0,0,2,"1,243,808","4,189,445",True
2640782,1,2/1/16 19:30,Strada Urbana,in corrispondenza,del civico n.,PIAZZA DELL'ARA COELI,,1,,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Bagnato (pioggia),In cubetti di porfido,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,1,0,0,1,,,False
2641538,19,2/1/16 19:50,Strada Urbana,in prossimit•À_,della chilometrica,VIA BRACCIANENSE NUOVA,,0.3,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Buona,Sufficiente,1,0,0,0,"1,229,673","4,203,117",True
2642718,23,2/1/16 20:00,Strada Urbana,in prossimit•À_,del civico n.,VIALE EGEO,,25,,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Due carreggiate,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"1,246,316","4,183,711",True
2641135,13,2/1/16 20:00,Provinciale,in corrispondenza,della chilometrica,VIA LITORANEA,,3,,Fuoriuscita dalla sede stradale,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Inesistente,1,0,0,0,"1,237,354","4,168,762",False
2641569,12,2/1/16 20:20,Provinciale entro l'abitato,in prossimit•À_,della chilometrica,VIA LAURENTINA,,17,,Ribaltamento senza urto contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Temporanea di cantiere,Nuvoloso,Scarso,Insufficiente,Inesistente,0,0,0,2,"1,248,184","4,178,504",True
2641535,4,2/1/16 20:20,Strada Urbana,da specificare,,VIA DI CASAL BOCCONE,,,fronte civico 208,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,2,"1,256,118","4,195,151",True
2641433,6,2/1/16 20:40,Strada Urbana,in prossimit•À_,del civico n.,VIA DEL MANDRIONE,,215,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,1,0,0,1,"1,253,712","4,187,625",True
2651202,18,2/1/16 20:45,,in prossimit•À_,del civico n.,VIA ANASTASIO II,,167,,Infortunio per caduta del veicolo,,,,,,,,,,1,0,0,0,"1,244,255","4,189,783",False
2641550,12,2/1/16 21:00,Strada Urbana,da specificare,,VIADOTTO DELLA MAGLIANA,,,prox. cappellaccio,Fuoriuscita dalla sede stradale,Curva a visuale libera,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,1,"124,603","4,183,858",True
2654287,2,2/1/16 21:00,Strada Urbana,da specificare,,VIA SALARIA,,,dir. centro prossimit•À_ cavalcavia Tangenziale,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,2,"1,250,874","4,193,729",True
2640777,10,2/1/16 21:00,Strada Urbana,all'intersezione semaforizzata con,VIALE PAOLO FERDINANDO QUAGLIA,VIA DI TOR BELLA MONACA,VIALE PAOLO FERDINANDO QUAGLIA,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Sufficiente,2,0,0,0,"1,263,849","4,186,689",True
