_IDProtocollo,_IDVeicolo,_Progressivo,_TipoPersona,_AnnoNascita,_Sesso,_TipoLesione,_Deceduto,_CinturaCascoUtilizzato,_DecedutoDopo,__prefix,_Airbag
2618265,1016507,2,Conducente,1992,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2618274,1016528,1,Conducente,1984,M,Prognosi riservata,False,,NON DECEDUTO,z,
2618281,1016516,2,Conducente,1996,M,Rimandato,False,,NON DECEDUTO,z,
2618303,1016514,2,Conducente,1959,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618316,1016524,1,Conducente,1961,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618316,1016524,1,Passeggero,1955,M,Rimandato,False,,NON DECEDUTO,z,
2618325,1016521,2,Conducente,1955,M,Rimandato,False,,NON DECEDUTO,z,
2618347,1016547,1,Conducente,1992,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2618350,1016531,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2618350,1016532,3,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2618357,1016539,1,Conducente,1991,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618369,1016554,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2618369,1016556,2,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2618371,1016550,2,Conducente,1989,M,Rimandato,False,,NON DECEDUTO,z,
2618381,1016585,2,Conducente,1989,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2618416,1016579,2,Conducente,1957,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618422,1016571,1,Conducente,1987,M,Rimandato,False,,NON DECEDUTO,z,
2618423,1016569,1,Conducente,1996,M,Rimandato,False,,NON DECEDUTO,z,
2618454,1016593,2,Conducente,1991,F,Rimandato,False,,NON DECEDUTO,z,
2618457,1016588,1,Conducente,1990,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618464,1016597,1,Passeggero,1997,F,Rimandato,False,,NON DECEDUTO,z,
2618514,1016612,2,Conducente,1980,M,Rimandato,False,,NON DECEDUTO,z,
2618547,1016620,1,Conducente,1973,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618551,1016622,1,Conducente,1995,M,Rimandato,False,,NON DECEDUTO,z,
2618552,1017096,1,Conducente,1995,F,Rimandato,False,,NON DECEDUTO,z,
2618577,1016637,2,Conducente,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618607,1016647,1,Conducente,1993,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2618622,1016659,1,Conducente,1995,M,Rimandato,False,,NON DECEDUTO,z,
2618664,1016678,1,Conducente,1965,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618672,1016697,3,Conducente,1960,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618701,1016700,1,Conducente,1997,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2618706,1016717,2,Conducente,1965,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2618730,1016716,1,Conducente,1991,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2618731,1016728,2,Passeggero,1996,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2618768,1016723,1,Conducente,1969,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2618931,1016757,1,Conducente,1960,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2618947,1016760,1,Conducente,1978,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2618957,1016764,1,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2619027,1016778,1,Conducente,1989,M,Ricoverato,False,,NON DECEDUTO,z,
2619067,1016793,2,Conducente,1986,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2619077,1016796,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2619080,1016800,2,Conducente,1972,M,Ricoverato,False,,NON DECEDUTO,z,
2619080,1016800,2,Passeggero,0,M,Ricoverato,False,,NON DECEDUTO,z,
2619094,1016818,1,Conducente,1997,M,Rimandato,False,,NON DECEDUTO,z,
2619154,1016828,1,Conducente,1993,F,Rimandato,False,,NON DECEDUTO,z,
2619234,1016860,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2619266,1016865,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2619671,1017006,2,Conducente,1965,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2619678,1016958,1,Passeggero,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2619678,1016959,2,Conducente,0,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2619692,1017060,2,Conducente,1977,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2619696,1016962,1,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2619720,1016967,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2619731,1016971,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2619742,1016985,2,Conducente,1984,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2619747,1016981,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2619747,1016981,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2619748,1016982,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2619766,1016992,1,Conducente,1966,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2619785,1016996,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2619798,1017613,2,Conducente,1989,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2619839,1017015,1,Conducente,1985,M,Rimandato,False,Esente,NON DECEDUTO,z,
2619841,1017021,2,Conducente,1977,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619841,1017021,2,Passeggero,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619849,1017023,2,Conducente,1990,M,Rimandato,False,,NON DECEDUTO,z,
2619878,1017028,1,Conducente,1969,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2619899,1017034,1,Passeggero,1939,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619899,1017034,1,Passeggero,2007,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619899,1017034,1,Passeggero,2010,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619906,1017038,1,Conducente,1983,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2619954,1017079,2,Conducente,1979,M,Rimandato,False,,NON DECEDUTO,z,
2619984,1017108,2,Conducente,1968,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2620007,1017085,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2620008,1017088,2,Passeggero,2001,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2620008,1017088,2,Conducente,1965,M,Rimandato,False,,NON DECEDUTO,z,
2620032,1017116,1,Conducente,1964,M,Rimandato,False,,NON DECEDUTO,z,
2620085,1017779,2,Conducente,1976,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2620102,1017127,1,Passeggero,1946,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2620132,1017136,1,Conducente,1965,M,Prognosi riservata,False,Non accertato,NON DECEDUTO,z,
2620135,1017137,1,Conducente,1977,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2620212,1017156,2,Conducente,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2620393,1017179,1,Conducente,1971,M,Ricoverato,False,,NON DECEDUTO,z,
2620393,1017179,1,Passeggero,1979,M,Ricoverato,False,,NON DECEDUTO,z,
2620393,1017181,2,Conducente,1990,M,Rimandato,False,,NON DECEDUTO,z,
2620393,1017182,3,Conducente,1971,F,Ricoverato,False,,NON DECEDUTO,z,
2620482,1017199,1,Conducente,1989,M,Rimandato,False,,NON DECEDUTO,z,
2620670,1017241,2,Conducente,1993,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2620756,1017259,1,Conducente,1952,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2620780,1017265,1,Conducente,1962,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2620908,1017307,2,Conducente,1996,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2621095,1017361,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2621100,1017364,1,Passeggero,2008,M,Rimandato,False,,NON DECEDUTO,z,
2621102,1017369,2,Conducente,1981,M,Rimandato,False,,NON DECEDUTO,z,
2621198,1017439,2,Passeggero,1995,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621198,1017439,2,Conducente,1991,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621198,1017449,3,Passeggero,2005,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2621198,1017449,3,Conducente,1979,F,Ricoverato,False,,NON DECEDUTO,z,Inesploso
2621200,1017558,2,Conducente,1979,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,Inesploso
2621205,1017479,1,Conducente,1952,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621205,1017488,2,Passeggero,1990,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621205,1017488,2,Conducente,1963,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621205,1017488,2,Passeggero,1978,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621205,1017488,2,Passeggero,1957,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621247,1017381,1,Passeggero,1985,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621247,1017381,1,Conducente,1963,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621255,1017391,2,Conducente,1965,F,Rimandato,False,,NON DECEDUTO,z,
2621273,1017389,1,Passeggero,1957,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesistente
2621338,1017396,1,Passeggero,1958,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2621352,1017400,2,Conducente,1984,F,Rimandato,False,,NON DECEDUTO,z,
2621386,1017426,2,Conducente,1967,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2621433,1017468,2,Conducente,1956,F,Rifiuta cure immediate,False,Esente,NON DECEDUTO,z,
2621447,1017436,2,Conducente,1999,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2621464,1017433,1,Passeggero,1995,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621464,1017433,1,Passeggero,1995,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621469,1017475,2,Conducente,1984,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2621475,1017438,1,Conducente,1965,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2621507,1017456,1,Conducente,1954,M,Rimandato,False,,NON DECEDUTO,z,
2621507,1017465,2,Conducente,1958,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2621543,1017474,2,Conducente,1974,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2621588,1017559,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2621621,1017516,1,Conducente,1958,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2621626,1017515,2,Conducente,1958,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2621645,1017533,1,Conducente,1971,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2621652,1017532,1,Conducente,1944,M,Rimandato,False,,NON DECEDUTO,z,
2621677,1017539,2,Conducente,1997,M,Ricoverato,False,,NON DECEDUTO,z,
2621725,1017585,2,Conducente,1947,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2621854,1017594,2,Passeggero,1931,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2622001,1017618,1,Conducente,1971,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2622057,1017637,2,Conducente,1967,M,Rimandato,False,,NON DECEDUTO,z,
2622080,1017642,2,Conducente,1963,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2622100,1017653,1,Conducente,1988,M,Ricoverato,False,Utilizzato,NON DECEDUTO,z,
2622120,1017649,3,Passeggero,1949,M,Rimandato,False,Non utilizzato,NON DECEDUTO,z,Inesploso
2622138,1017652,2,Conducente,1971,M,Rimandato,False,,NON DECEDUTO,z,
2622147,1017655,1,Conducente,1975,M,Rifiuta cure immediate,False,Utilizzato,NON DECEDUTO,z,
2622173,1017656,1,Conducente,1987,M,Rimandato,False,,NON DECEDUTO,z,
2622182,1017665,2,Conducente,1966,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2622222,1017679,1,Conducente,1960,M,Rimandato,False,,NON DECEDUTO,z,
2622262,1017690,1,Conducente,1963,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2622272,1017700,3,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2622282,1017699,1,Conducente,1971,M,Rimandato,False,,NON DECEDUTO,z,
2622366,1017729,2,Conducente,1967,M,Rimandato,False,,NON DECEDUTO,z,
2622446,1017747,2,Conducente,1988,M,Rifiuta cure immediate,False,Esente,NON DECEDUTO,z,
2622676,1017785,1,Conducente,1969,F,Rimandato,False,,NON DECEDUTO,z,
2622680,1017787,2,Conducente,1978,M,Rimandato,False,,NON DECEDUTO,z,
2622689,1017788,1,Passeggero,1961,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2622692,1017800,2,Passeggero,1977,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2622694,1017793,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2622699,1017810,2,Conducente,1939,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2622704,1017797,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2622705,1017796,2,Conducente,1995,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2622745,1017813,2,Conducente,1995,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2622785,1017827,1,Passeggero,1982,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2622787,1017826,1,Passeggero,1947,F,Rimandato,False,,NON DECEDUTO,z,
2622837,1017852,2,Conducente,1998,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2622846,1017844,1,Passeggero,2002,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2622846,1017844,1,Passeggero,1972,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2622846,1017844,1,Passeggero,1997,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2622846,1017844,1,Passeggero,2006,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2622846,1017844,1,Conducente,1970,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2622846,1017853,2,Conducente,1977,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2622849,1017867,1,Conducente,1944,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2622862,1017863,1,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2622916,1017887,1,Conducente,1995,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2622916,1017896,2,Conducente,1969,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2623098,1017942,2,Passeggero,1956,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2623137,1017964,1,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2623137,1017964,1,Passeggero,1989,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2623190,1017989,1,Passeggero,1965,F,Rimandato,False,,NON DECEDUTO,z,
2623190,1017989,1,Conducente,1949,M,Ricoverato,False,,NON DECEDUTO,z,
2623257,1018211,1,Conducente,1947,F,Rimandato,False,,NON DECEDUTO,z,
2623257,1018216,2,Conducente,1973,M,Rimandato,False,,NON DECEDUTO,z,
2623275,1017998,2,Conducente,1961,F,Rimandato,False,,NON DECEDUTO,z,
2623407,1018024,2,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2623504,1018032,1,Conducente,1958,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2623627,1018055,1,Conducente,1972,M,Rimandato,False,,NON DECEDUTO,z,
2623694,1018068,1,Conducente,1996,M,Rimandato,False,,NON DECEDUTO,z,
2623694,1018068,1,Passeggero,2003,M,Ricoverato,False,,NON DECEDUTO,z,
2623797,1018102,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2623797,1018102,2,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2624148,1018171,1,Conducente,1983,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2624196,1018191,2,Conducente,1967,M,Rimandato,False,,NON DECEDUTO,z,
2624220,1018374,1,Conducente,1985,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2624220,1018376,2,Passeggero,2011,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2624220,1018376,2,Conducente,1990,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2624224,1018371,1,Conducente,1953,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624224,1018373,2,Conducente,1986,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2624226,1018344,2,Conducente,1945,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624226,1018344,2,Passeggero,1952,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624228,1018324,1,Conducente,1971,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2624231,1018343,3,Conducente,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624231,1018397,4,Conducente,1993,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2624256,1018203,1,Passeggero,0,F,Rifiuta cure immediate,False,Esente,NON DECEDUTO,z,
2624256,1018210,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2624256,1018210,2,Passeggero,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2624315,1018225,1,Passeggero,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesistente
2624315,1018225,1,Passeggero,1996,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,Esploso
2624322,1018228,1,Conducente,1980,M,Rimandato,False,,NON DECEDUTO,z,
2624399,1018257,2,Passeggero,1991,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624399,1018257,2,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624407,1018264,2,Conducente,1969,F,Rimandato,False,,NON DECEDUTO,z,
2624412,1018265,1,Conducente,1964,M,Rimandato,False,,NON DECEDUTO,z,
2624415,1018269,2,Conducente,1988,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624448,1018278,1,Passeggero,1965,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624461,1018288,2,Conducente,1964,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2624465,1018285,2,Conducente,1965,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624469,1018308,2,Conducente,1937,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2624504,1018313,1,Passeggero,2007,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesistente
2624563,1018349,1,Passeggero,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624563,1018349,1,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2624828,1018391,2,Conducente,1957,M,Rimandato,False,,NON DECEDUTO,z,
2624858,1018396,1,Conducente,1982,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2624876,1018406,2,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2624888,1018402,2,Conducente,1970,M,Rimandato,False,,NON DECEDUTO,z,
2624896,1018408,2,Conducente,1963,M,Rimandato,False,,NON DECEDUTO,z,
2625105,1018475,1,Conducente,1953,M,Rimandato,False,,NON DECEDUTO,z,
2625118,1018479,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2625492,1018561,1,Conducente,1996,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2625553,1018568,1,Conducente,1965,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2625561,1018570,1,Conducente,1975,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2625585,1018585,1,Passeggero,1995,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2625585,1018585,1,Conducente,1995,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2625595,1018597,3,Conducente,1992,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2625595,1018597,3,Passeggero,2014,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2625608,1018591,1,Conducente,0,M,Ricoverato,False,,NON DECEDUTO,z,
2625730,1018615,1,Conducente,1994,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2625737,1018613,1,Conducente,1962,M,Rifiuta cure immediate,False,Utilizzato,NON DECEDUTO,z,
2625737,1018614,2,Conducente,1978,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2626002,1018646,2,Conducente,1970,M,Rimandato,False,,NON DECEDUTO,z,
2626047,1018651,2,Conducente,1968,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2626204,1018671,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2626212,1018674,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2626222,1018679,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2626231,1018682,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2626275,1018689,2,Conducente,0,M,Rifiuta cure immediate,False,Esente,NON DECEDUTO,z,
2626276,1018785,1,Conducente,1976,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2626276,1018787,2,Conducente,1973,M,Rimandato,False,,NON DECEDUTO,z,
2626276,1018787,2,Passeggero,2003,M,Rimandato,False,,NON DECEDUTO,z,
2626276,1018787,2,Passeggero,2007,F,Rimandato,False,,NON DECEDUTO,z,
2626276,1018787,2,Passeggero,2012,M,Rimandato,False,,NON DECEDUTO,z,
2626276,1018787,2,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2626612,1018790,1,Conducente,1993,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2626625,1018777,1,Conducente,1967,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2626652,1018783,1,Conducente,1962,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2626652,1018783,1,Passeggero,1979,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2626732,1018811,2,Conducente,1996,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2626757,1018823,3,Conducente,1989,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2626792,1018832,2,Conducente,1961,M,Ricoverato,False,,NON DECEDUTO,z,
2626821,1018836,1,Passeggero,1975,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627006,1018870,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2627094,1018882,2,Passeggero,2003,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2627094,1018882,2,Conducente,1965,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2627107,1018880,1,Passeggero,1983,M,Rimandato,False,,NON DECEDUTO,z,
2627107,1018880,1,Conducente,1980,M,Rimandato,False,,NON DECEDUTO,z,
2627126,1018889,1,Conducente,1997,F,Ricoverato,False,,NON DECEDUTO,z,
2627126,1018889,1,Passeggero,1997,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627126,1018889,1,Passeggero,1997,F,Rimandato,False,,NON DECEDUTO,z,
2627253,1018912,1,Conducente,1969,M,Rimandato,False,,NON DECEDUTO,z,
2627253,1018915,2,Conducente,1968,M,Rimandato,False,,NON DECEDUTO,z,
2627262,1018913,2,Conducente,1993,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627328,1018924,2,Conducente,0,M,Ricoverato,False,,NON DECEDUTO,z,
2627345,1018930,2,Conducente,1973,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627427,1018951,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2627568,1018964,1,Conducente,1957,M,Rimandato,False,,NON DECEDUTO,z,
2627577,1019267,1,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627580,1019278,1,Conducente,1951,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627587,1018971,2,Conducente,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627601,1018977,2,Conducente,1986,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2627602,1018978,2,Conducente,1959,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627615,1018976,2,Conducente,1992,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627631,1018983,2,Conducente,1998,F,Rimandato,False,,NON DECEDUTO,z,
2627633,1018982,1,Passeggero,1978,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627642,1018986,1,Passeggero,1979,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627692,1019017,2,Conducente,1976,F,Rimandato,False,,NON DECEDUTO,z,
2627727,1019025,1,Conducente,1963,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627729,1019024,1,Conducente,1935,M,Rimandato,False,,NON DECEDUTO,z,
2627729,1019030,2,Conducente,1959,M,Rimandato,False,,NON DECEDUTO,z,
2627741,1019036,1,Conducente,1996,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2627749,1019869,1,Conducente,1968,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2627762,1019058,2,Conducente,1993,M,Rimandato,False,,NON DECEDUTO,z,
2627770,1019062,2,Passeggero,1970,F,Rimandato,False,,NON DECEDUTO,z,
2627773,1019061,1,Passeggero,1983,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Esploso
2627773,1019061,1,Conducente,1980,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2627773,1019061,1,Passeggero,1986,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Esploso
2627774,1019083,2,Conducente,1999,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627781,1019069,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2627808,1019086,1,Conducente,1983,M,Ricoverato,False,,NON DECEDUTO,z,
2627817,1019092,1,Conducente,1966,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2627817,1019092,1,Passeggero,1990,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2627817,1019104,2,Conducente,1974,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627817,1019104,2,Passeggero,1976,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
